loan_amnt,purpose,Zip Code,State,emp_length,label
1200,Help is on the way?!?,223xx,VA,2 years,0
6000,Home Improvement Loan,131xx,NY,< 1 year,0
5000,airline oparations amnager,072xx,NJ,3 years,0
2000,Pay off bills,874xx,NM,1 year,0
10000,Room addition for my family daycare,553xx,MN,6 years,0
20000,Loan for purchasing existing business,152xx,PA,1 year,0
5000,Loan 1,600xx,IL,< 1 year,0
1000,chicago,955xx,CA,1 year,0
5000,Need Loan,063xx,CT,< 1 year,0
14000,credit card,352xx,AL,10+ years,0
2000,Medical Expenses due to back surgery,275xx,SC,4 years,0
20000,Real Investment Compay,779xx,TX,10+ years,0
10000, ,087xx,NJ,1 year,0
3000,personal,770xx,TX,10+ years,0
1500,Looking For A Small Loan For A Car,207xx,MD,< 1 year,0
8500,Personal Loan,141xx,NY,10+ years,0
2000,Need Help,191xx,PA,1 year,0
2500,OWNER,782xx,TX,1 year,0
3500,personal loan,191xx,PA,2 years,0
18000,Looking for someone to give me a chance.,450xx,OH,4 years,0
25000,Pay off debt,208xx,MD,5 years,0
1600,Pay off Credit Cards,322xx,FL,3 years,0
8000,Debt consolidation,894xx,NV,2 years,0
20000,Consolidation of Debt,913xx,CA,< 1 year,0
1375,Wedding,208xx,MD,1 year,0
2500,short term loan,054xx,VT,10+ years,0
3500, ,352xx,AL,< 1 year,0
11000,Credit Card Refi,481xx,MI,5 years,0
18675,Lower rates,706xx,LA,9 years,0
20000,Working Capitol ,930xx,CA,4 years,0
10000,Debt consolidation,446xx,OH,1 year,0
5500, ,907xx,CA,2 years,0
5000,Student Loan,112xx,NY,< 1 year,0
3000,Water Bill,207xx,MD,8 years,0
1450,Paying off old debt,982xx,WA,7 years,0
20000,Credit Card Payoff,300xx,GA,1 year,0
4000, ,750xx,TX,2 years,0
2000,Starting new Artist Production studio,300xx,GA,< 1 year,0
20000,LaShonda's Financial Angels,741xx,OK,6 years,0
1000,car,622xx,IL,< 1 year,0
5000,Graduate Nursing Education,453xx,OH,< 1 year,0
10000,Motorcycle loan,210xx,MD,4 years,0
2000,personal,443xx,OH,10+ years,0
5000,Buying a vehicle,594xx,MT,2 years,0
13500,Baby on The Way Loan,952xx,CA,< 1 year,0
20000,Credit Card Paydown,606xx,IL,1 year,0
3500,Medical support,075xx,NJ,1 year,0
2500,Car ,070xx,NJ,2 years,0
20000, ,770xx,TX,< 1 year,0
10000,Business Investment Loan,388xx,AL,< 1 year,0
3000,personal,911xx,CA,< 1 year,0
20000,Loan,172xx,PA,1 year,0
4000,Divorced father,339xx,FL,10+ years,0
2200, ,166xx,PA,1 year,0
7000,Seeking loan to consolidate bills,981xx,WA,1 year,0
6000,Personal/Consolidation,207xx,MD,< 1 year,0
1000,Laptop Computer needed,403xx,KY,< 1 year,0
5600,Need a new ride,331xx,FL,3 years,0
20000,18 Month Bridge Loan,891xx,NV,< 1 year,0
8500,Wedding for High School Sweetharts,303xx,GA,7 years,0
20000,Consolidate debt,186xx,PA,3 years,0
1500,advertising for business,300xx,GA,10+ years,0
4000,Engagement Ring,379xx,TX,< 1 year,0
6500,truck,721xx,AR,1 year,0
1200,Pay bill,708xx,LA,2 years,0
16000,wanting to buy a restaurant,410xx,KY,< 1 year,0
2975,Personal,360xx,AL,1 year,0
6000,Car repair and debt consolidation,864xx,AZ,10+ years,0
7000,consolidation loan,605xx,IL,10+ years,0
20000,Fullfill State Contract,060xx,CT,7 years,0
2000, ,559xx,MN,9 years,0
20000,Personal loan,458xx,OH,4 years,0
20000,Relocation,890xx,NV,2 years,0
10000,business  loan,421xx,KY,4 years,0
10000, ,601xx,IL,10+ years,0
11000, ,722xx,AR,< 1 year,0
15000,Pay off Credit Cards,331xx,FL,4 years,0
1000,pay my bills,775xx,TX,2 years,0
4000,Pre-settlement advance,919xx,CA,4 years,0
20000,Retirement fund,770xx,TX,10+ years,0
20000, ,800xx,CO,7 years,0
10000, ,351xx,AL,< 1 year,0
1500,Need Personal Loan for Debt Consolidatio,782xx,TX,1 year,0
15000,car loan ,235xx,VA,2 years,0
7000,Will greatly appreciate the help,714xx,LA,1 year,0
4000,personal loan,559xx,MN,10+ years,0
1000,Short-term rental assistance loan,985xx,WA,< 1 year,0
15000,car loan,235xx,VA,2 years,0
14000,Major purchase loan,300xx,GA,3 years,0
6000,Tuition & School Expenses,554xx,MN,1 year,0
3550,Loan for Granddaughter's tuition,441xx,OH,6 years,0
2000,Money for wedding photographer and dj,452xx,OH,3 years,0
7500,dental expenses,224xx,VA,< 1 year,0
20000,Student Loan - 20090910,871xx,NM,< 1 year,0
9000,Car with no problems!!!,263xx,WV,3 years,0
20000,Structural Engineering Business Expansio,949xx,CA,2 years,0
19500,Business Loan,780xx,TX,4 years,0
1000,NEED LOAN TO START AGED CORPORATION BIZ,660xx,KS,3 years,0
1700,Need reliable transportation for work,085xx,NJ,< 1 year,0
13000, ,985xx,WA,1 year,0
15000,HELP A HARD WORKING SINGLE MOM GET AHEAD,907xx,CA,10+ years,0
20000,First Child,917xx,CA,9 years,0
4000, ,115xx,NY,4 years,0
5000,I wanted to purchase a watch,206xx,MD,3 years,0
20000,debt consilidation,112xx,NY,6 years,0
1000,I need to pay off debt!,194xx,PA,4 years,0
2000,Investment In Stock Market,983xx,WA,2 years,0
8000,personal,300xx,GA,2 years,0
2000,hello,958xx,CO,2 years,0
2000,I need money for my education,221xx,VA,2 years,0
8500,Trying to Make It,100xx,NY,< 1 year,0
20000,Student Loan ,100xx,NY,9 years,0
20000,persol loan,117xx,NY,1 year,0
6000, ,920xx,CA,10+ years,0
15000,DEBT CONSOLIDATION,765xx,TX,< 1 year,0
3000,debt relief,117xx,NY,1 year,0
20000,Debt Consolidation,448xx,OH,4 years,0
2500,Consolidating bills,900xx,CA,4 years,0
18000,Debt Consolidation,294xx,SC,10+ years,0
15000,Marketing Funds for Motivated Sellers,926xx,CA,10+ years,0
9000,Seeking to Refinance Debt from Wedding.,170xx,PA,3 years,0
8000,Needing help for my education.,724xx,AR,< 1 year,0
20000,Invest,077xx,NJ,1 year,0
20000,Product cash flow,109xx,NY,4 years,0
5000, ,132xx,NY,2 years,0
20000,Consolidate Remaining CC debt; NO RISK,021xx,MA,1 year,0
3000,Second Chance,142xx,NY,10+ years,0
20000,Freedom,604xx,IL,10+ years,0
10000,Fix my debt,171xx,PA,1 year,0
5000,kelly loan,770xx,TX,1 year,0
3000,Need a new car,050xx,VT,6 years,0
15000,Personal Loan,735xx,OK,1 year,0
1550,$50 To Every Person That Funds My Loan! ,953xx,CA,< 1 year,0
3000,Debt Loan,074xx,NJ,2 years,0
10000,Photography Studio Equipment,531xx,WI,< 1 year,0
20000, ,231xx,VA,8 years,0
20000,Paying Down Debt to Start Bright Future,430xx,OH,1 year,0
10000,Medical Loan,300xx,GA,1 year,0
8000,Help moving,233xx,VA,< 1 year,0
4400,House loan,664xx,KS,2 years,0
20000,Personal Loan,881xx,NM,< 1 year,0
3000,personal loan ,611xx,IL,2 years,0
9000,Debt Consolidate,591xx,MT,8 years,0
5300, ,021xx,MA,3 years,0
4500,personal loan,237xx,VA,< 1 year,0
8500, ,495xx,MI,10+ years,0
10000,Motorcycle Loan,275xx,SC,4 years,0
12000,Consilidate bills under one payment,319xx,GA,4 years,0
2500,personal loan,950xx,CA,10+ years,0
6000,DREAM HOME,103xx,NY,3 years,0
1000,need help,302xx,GA,9 years,0
15000, ,190xx,PA,5 years,0
5000,help reduce interest ,785xx,TX,2 years,0
9300,Credit card debt consolidation,300xx,GA,< 1 year,0
7000,Pay off 401K Loan ,180xx,PA,10+ years,0
20000,Consolidate debt and increase Cash Flow.,840xx,UT,5 years,0
5000,Need money for closing,359xx,AL,< 1 year,0
3500,consolidate debt,636xx,MO,3 years,0
20000,export to brazil,070xx,NJ,1 year,0
15000,Personal Loan,458xx,OH,< 1 year,0
12000,personal loan,117xx,NY,10+ years,0
2500,Attempt to get on track.,342xx,FL,1 year,0
13000,A+ borrower looking for better rate,606xx,IL,3 years,0
20000,consolidation,024xx,MA,4 years,0
20000,Business Loan,809xx,CO,< 1 year,0
1000,nessesary,346xx,FL,1 year,0
2000,Education,080xx,NJ,< 1 year,0
13075,Credit cards,797xx,TX,4 years,0
16000,Rehab a rent house to be sold as a home.,721xx,AR,10+ years,0
10000,Good Credit -- Seeking Short-term Loan,076xx,NJ,6 years,0
7500,Consolidate Debt,814xx,CO,< 1 year,0
20000, ,314xx,GA,2 years,0
2000,new house,075xx,NJ,6 years,0
5000, ,294xx,SC,10+ years,0
30000, ,770xx,TX,10+ years,0
3500,Bill payments,296xx,SC,< 1 year,0
5000,Second Chance lending,770xx,TX,< 1 year,0
5000,personal,737xx,OK,3 years,0
25000, ,786xx,TX,1 year,0
19500,Business Bridge Loan Needed,044xx,MA,5 years,0
2000,Repairs,727xx,AR,4 years,0
30000, ,618xx,IL,3 years,0
10800,Pittsburgh Institue of Aeronautics,446xx,OH,1 year,0
15000, ,766xx,TX,3 years,0
5000,PAY OFF DEBIT  AND HOME IMPROVMENT ,783xx,TX,10+ years,0
21000, ,117xx,NY,< 1 year,0
20000,Reduce credit card payments,913xx,CA,10+ years,0
20000,Home Mortgage,484xx,MI,1 year,0
8000,New Store Build Out,322xx,FL,1 year,0
3000,LC,487xx,MI,< 1 year,0
15000,Consolidate / home improvement,890xx,NV,4 years,0
8000,school loan,020xx,MA,1 year,0
8750, ,951xx,CA,3 years,0
20000, ,328xx,FL,1 year,0
6000,J. Bock Personal Loan,902xx,CA,3 years,0
13000,Back on track,161xx,PA,8 years,0
3000,Wedding,405xx,KY,9 years,0
20000, ,907xx,CA,9 years,0
16500, ,191xx,PA,5 years,0
6500,Fixing Credit,841xx,UT,< 1 year,0
15000,Debt Consolidation Loan Request,802xx,CO,1 year,0
3000, ,740xx,OK,10+ years,0
1000,funneral,718xx,AR,3 years,0
14000, ,087xx,NJ,8 years,0
20000,Mortgage Settlement at Sale of Home,221xx,VA,1 year,0
20000,TSI Bridge Loan,290xx,SC,10+ years,0
20300, ,750xx,TX,3 years,0
13000, ,605xx,IL,2 years,0
20000,BJ's Credit Cards,774xx,TX,1 year,0
2000,personal,191xx,PA,8 years,0
5150,Motorcycle Loan Refinance,070xx,NJ,2 years,0
1000,self,121xx,NY,< 1 year,0
3500,Money to Rebuild,998xx,AK,2 years,0
6000,trying to swim instead of sinking,531xx,WI,5 years,0
2500,In desparate need of a car,279xx,SC,< 1 year,0
10000,Personal Loan (Dental and Medical Fees),206xx,MD,2 years,0
10000,Wanting rid of unsecured debt,177xx,PA,1 year,0
15000,Credit relief,070xx,NJ,10+ years,0
2000,Car Repair,928xx,CA,< 1 year,0
25000,Loan for Debt Consolidation,483xx,MI,< 1 year,0
5000,Previous Loans Consolidation,765xx,TX,6 years,0
10000,motorcycle,346xx,FL,3 years,0
20000,Private Fund Start-up Money & AE biz,547xx,WI,1 year,0
4000,Help my father to consolidate his debt,330xx,FL,2 years,0
2400, ,135xx,NY,< 1 year,0
18000,Debt consolidation,853xx,AZ,2 years,0
20000,Loan needed to pay off my credit cards,448xx,OH,10+ years,0
7000,Outta debt and on with my life!,946xx,CA,< 1 year,0
8000, ,601xx,IL,7 years,0
2500,Personal Loan,982xx,WA,7 years,0
20000,Mission to pay off credit card debt,600xx,IL,8 years,0
20000,Credit Card Debt Payoff ,980xx,WA,6 years,0
2500,Suzuki 500 vinson,773xx,TX,4 years,0
1000,1st House? ,891xx,NV,3 years,0
14000, ,056xx,VT,8 years,0
30000, ,941xx,CA,3 years,0
20000,Home renovation,773xx,TX,10+ years,0
1000,Car expenses,751xx,TX,2 years,0
6000,WEDDING EXPENSES,011xx,MA,< 1 year,0
15000, ,752xx,TX,< 1 year,0
13000,Need loan for film school!,327xx,FL,< 1 year,0
15000, ,420xx,KY,6 years,0
2000,Joes Loan,875xx,NM,6 years,0
2500,Personal Essential Loan,018xx,MA,2 years,0
1000,Computer Purchase,750xx,TX,2 years,0
10000,expansion funds,914xx,CA,7 years,0
4500,Vacation,970xx,OR,1 year,0
13000, ,335xx,FL,1 year,0
12000, ,941xx,CA,< 1 year,0
1000,personal,956xx,CA,5 years,0
2000,need help consolidating credit cards,300xx,GA,2 years,0
5000,personal loan,957xx,CA,10+ years,0
5000,Building,748xx,OK,< 1 year,0
18000,Construction for Infant care,088xx,NJ,< 1 year,0
1000,Personal Loan,714xx,LA,1 year,0
5000,"Help, I need some one.",908xx,CA,< 1 year,0
15000, ,314xx,GA,< 1 year,0
30000, ,875xx,NM,5 years,0
2000,unknown,454xx,OH,1 year,0
5000,i   really   need   this   loan,291xx,SC,1 year,0
5000,hot dog cart,656xx,MO,3 years,0
20000,education loan,951xx,CA,4 years,0
7500, ,927xx,CA,2 years,0
6000,Vacation/Family,221xx,VA,10+ years,0
8800, ,665xx,KS,1 year,0
20000, ,322xx,FL,5 years,0
4000, ,941xx,CA,4 years,0
15000, ,920xx,CA,4 years,0
18000,Consolidating ,085xx,NJ,5 years,0
5000,Money for down payment,765xx,TX,< 1 year,0
10000,consoladation loan,212xx,MD,10+ years,0
5000,personal,007xx,NY,6 years,0
10000, ,321xx,FL,< 1 year,0
10000, ,633xx,MO,2 years,0
1600,Capital one credit card consolidation,559xx,MN,2 years,0
10000, ,212xx,MD,2 years,0
8000,Joann,224xx,VA,2 years,0
20000,personal,951xx,CA,10+ years,0
1000,Car Loan,982xx,WA,4 years,0
1600,Capital one credit card consolidation,559xx,MN,2 years,0
20000,DeLise Consolidation,217xx,MD,8 years,0
2000,September Loan,352xx,AL,4 years,0
1000,Persoanl Loan,760xx,TX,1 year,0
2000, ,421xx,KY,7 years,0
10000,Refinance Credit Card / Car,427xx,KY,5 years,0
1000,Personal,490xx,MI,7 years,0
15000,tractor purchase,394xx,AL,9 years,0
1000,Personal,490xx,MI,10+ years,0
15000,Chase CC Interest Rates Double,066xx,CT,3 years,0
5000, ,293xx,SC,3 years,0
16000, ,194xx,PA,2 years,0
20000, ,605xx,IL,2 years,0
8000,Loan to Consolidate Debt,714xx,LA,10+ years,0
20000,business loan,114xx,NY,8 years,0
15678, ,111xx,NY,10+ years,0
12500,Property Enhancements,103xx,NY,3 years,0
3000,Help With bills,234xx,VA,7 years,0
7500, ,913xx,CA,10+ years,0
13000, ,441xx,OH,1 year,0
4500,To pay off my school loan,314xx,GA,3 years,0
9000,09 Nightster,177xx,PA,5 years,0
15000,TCA payoff,775xx,TX,9 years,0
30000, ,133xx,NY,5 years,0
8000,Would like to consolidate my credit card,080xx,NJ,3 years,0
7000,Trying to save my car,782xx,TX,10+ years,0
15000, ,949xx,CA,2 years,0
3000,To consolidate debt,112xx,NY,9 years,0
5000,Ray Goodman,554xx,MN,< 1 year,0
11142, ,028xx,RI,6 years,0
3000,Pay off all bills,720xx,AR,4 years,0
7500,Consolidation loan,840xx,UT,8 years,0
3500,Pay off Payday Loans,983xx,WA,10+ years,0
10000,Debt Relief,780xx,TX,3 years,0
8000,Refinance personal loan,483xx,MI,2 years,0
20000,Record Label Merger,066xx,CT,9 years,0
5000,Personal Loan,900xx,CA,< 1 year,0
15000, ,391xx,MS,10+ years,0
2000,Pay Off balances/2009,920xx,CA,4 years,0
30000, ,611xx,IL,10+ years,0
18000,Low my debts,073xx,NJ,9 years,0
20000,Bad things happen to good people!!,313xx,GA,10+ years,0
8000, ,458xx,OH,4 years,0
13000, ,913xx,CA,1 year,0
10000,Home Improvement,959xx,CA,2 years,0
10000, ,117xx,NY,10+ years,0
4500,family problems,723xx,AR,< 1 year,0
6000,debt consolidate,146xx,NY,3 years,0
20000, ,752xx,TX,5 years,0
17000, ,078xx,NJ,10+ years,0
2400,Need Used car for employment,146xx,NY,< 1 year,0
10400, ,604xx,IL,7 years,0
20000,staff expansion,327xx,FL,4 years,0
20000,personal,234xx,VA,1 year,0
3000,personal,924xx,CA,1 year,0
30000, ,189xx,PA,10+ years,0
5000,motorcycle,236xx,VA,4 years,0
1500, ,891xx,NV,< 1 year,0
15000, ,183xx,PA,1 year,0
1000,pay off automabile,150xx,PA,5 years,0
9000,put all loans and back bill into one pay,147xx,NY,7 years,0
11000, ,622xx,IL,10+ years,0
1500, ,268xx,WV,< 1 year,0
20000,Altima,773xx,TX,6 years,0
3000,Engagement ring,808xx,CO,< 1 year,0
5000,catch up,070xx,NJ,1 year,0
20000,Build website,971xx,OR,< 1 year,0
10000,Personal Loan,925xx,CA,< 1 year,0
5000,Finances required for higher education,031xx,NH,< 1 year,0
3000, ,331xx,FL,1 year,0
6000,Merchant cash advance business,920xx,CA,< 1 year,0
7000,Rebuilding car project,152xx,PA,9 years,0
3000, ,303xx,GA,8 years,0
10000,Lumpy cash flows from reliable client,941xx,CA,5 years,0
8000, ,926xx,CA,< 1 year,0
7500, ,925xx,CA,1 year,0
4000,Loan to help me get a car,775xx,TX,< 1 year,0
10000,One Monthly Payment,600xx,IL,10+ years,0
2500, ,347xx,FL,< 1 year,0
25000, ,775xx,TX,1 year,0
28000, ,810xx,CO,10+ years,0
10000,rid credit card debt,115xx,NY,3 years,0
1000,Debt 1,432xx,OH,1 year,0
7500, ,752xx,TX,1 year,0
20000,"Inventory, Delivery Vehicle",076xx,NJ,2 years,0
10000, ,435xx,OH,3 years,0
5000,personal loan for family,991xx,WA,7 years,0
20000,credit card debt consolidation,060xx,CT,10+ years,0
15000,Major purchase to upgrade my life style,940xx,CA,1 year,0
10000,Personal,606xx,IL,4 years,0
16000, ,980xx,WA,< 1 year,0
7500, ,928xx,CA,1 year,0
6500,wedding and medical,972xx,OR,2 years,0
15000,Personal Loan,600xx,IL,< 1 year,0
5000, ,794xx,TX,5 years,0
20000,pay off my daebt,786xx,TX,< 1 year,0
12000, ,601xx,IL,1 year,0
6000,Hard working in need of a loan.,218xx,MD,10+ years,0
10000,Car loan,752xx,TX,5 years,0
20000,Refinancing,968xx,HI,7 years,0
13000,Loan,900xx,CA,10+ years,0
15000, ,152xx,PA,3 years,0
5000,Pay My Bills,941xx,CA,< 1 year,0
2500,For my baby,600xx,IL,< 1 year,0
25000, ,982xx,WA,4 years,0
8000, ,300xx,GA,< 1 year,0
20000,Pay ,027xx,MA,5 years,0
4500, ,773xx,TX,4 years,0
20000,Consolidation loan,233xx,VA,10+ years,0
15000, ,735xx,OK,5 years,0
15000, ,918xx,CA,2 years,0
30000, ,995xx,AK,< 1 year,0
7500,"Rings, Wedding, and Honeymoon!",944xx,CA,1 year,0
10000,short term 6-12 months,340xx,FL,1 year,0
1500,Bills,112xx,NY,2 years,0
11000,Lease Up - Car Dented,068xx,CT,10+ years,0
20000,Paying off credit cards/loan debt,304xx,GA,10+ years,0
4000,Roaster Upgrade,816xx,CO,3 years,0
3300,Motorcycle loan to get back on the road.,370xx,KY,1 year,0
1000,Starting a currency brokerage.,917xx,CA,< 1 year,0
8000,PERSONAL,472xx,OH,6 years,0
12000,Auto/Other,484xx,MI,< 1 year,0
5000,Moving Loan,112xx,NY,2 years,0
10000,Want out of debt,020xx,MA,10+ years,0
2000,loan modification,925xx,CA,4 years,0
16000,Pay off,198xx,DE,4 years,0
6800,Apartment/Education,021xx,MA,< 1 year,0
9000, ,797xx,TX,10+ years,0
4000,Education Fund,112xx,NY,4 years,0
14000, ,065xx,CT,< 1 year,0
15000, ,926xx,CA,3 years,0
4000, ,925xx,CA,2 years,0
9000, ,360xx,AL,2 years,0
2000,Single mom seeks help,902xx,CA,5 years,0
16500, ,328xx,FL,< 1 year,0
3000,Home down payment for Rent-To-Own,287xx,VA,3 years,0
5000,Paying off my business credit card,782xx,TX,2 years,0
3000,Gregory,128xx,NY,3 years,0
3400,Need lower rate on one credit card,217xx,MD,< 1 year,0
30000, ,233xx,VA,8 years,0
2000,Bedroom add-on,342xx,FL,10+ years,0
15000, ,810xx,CO,2 years,0
8000, ,088xx,NJ,5 years,0
3000,single Mother needs help,631xx,MO,1 year,0
30000, ,719xx,AR,3 years,0
15000,pay off car and bofa loan,940xx,CA,10+ years,0
10000, ,142xx,NY,< 1 year,0
1500, ,313xx,GA,3 years,0
15000,Business Loan,606xx,IL,< 1 year,0
14000, ,657xx,MO,1 year,0
22000, ,615xx,IL,1 year,0
5000,Baby Room,328xx,FL,< 1 year,0
10000,I wan to buy a car,064xx,CT,< 1 year,0
30000, ,787xx,TX,2 years,0
10000,IMPROVING MY LIFE,113xx,NY,1 year,0
16000,School,750xx,TX,< 1 year,0
10000, ,125xx,NY,2 years,0
16000, ,786xx,TX,< 1 year,0
4000, ,945xx,CA,5 years,0
15000,We want to consolidate our debts.,322xx,FL,2 years,0
22000, ,959xx,CA,10+ years,0
5000,Help,407xx,KY,4 years,0
6000, ,431xx,OH,3 years,0
12000,Auto Loan,327xx,FL,2 years,0
12000,Lower rate/Consolidation = faster payoff,303xx,GA,3 years,0
20000,Toxic dredit card debt,603xx,IL,< 1 year,0
30000, ,720xx,AR,5 years,0
20000,house,923xx,CA,1 year,0
1700, MY 11 YEAR OLD IN A BETTER SCHOOL ZONE,331xx,FL,1 year,0
14000, ,159xx,PA,7 years,0
10000,Personal,871xx,NM,10+ years,0
16000, ,128xx,NY,3 years,0
3000,Credit Card Consolidation,604xx,IL,1 year,0
23000, ,117xx,NY,10+ years,0
5000,Motorcycle Loan,329xx,FL,< 1 year,0
23000, ,801xx,CO,10+ years,0
4000,Wedding/home loan,215xx,MD,2 years,0
1500,My First Rent to Own,365xx,AL,2 years,0
10000,recovering from past due fees ,405xx,KY,10+ years,0
20000,jennette,954xx,CA,< 1 year,0
15000,Consolidate debt,531xx,WI,10+ years,0
22000, ,797xx,TX,2 years,0
12000, ,481xx,MI,10+ years,0
15000, ,070xx,NJ,2 years,0
12000, ,220xx,VA,1 year,0
5000,personal,852xx,AZ,1 year,0
20000,TGIFridays,117xx,NY,< 1 year,0
7500, ,956xx,CA,1 year,0
3000,Back on Track,065xx,CT,3 years,0
3000,Back to school Assistance,265xx,WV,5 years,0
1500,Medical tests,920xx,CA,4 years,0
15000, ,440xx,OH,6 years,0
22500, ,435xx,OH,4 years,0
10000,Consolidation Loan for Military Member,237xx,VA,4 years,0
15000, ,740xx,OK,< 1 year,0
2000,ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ£ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥ÃÂ¢ÃÂÃÂ¥,871xx,NM,1 year,0
7500,personal loan,484xx,MI,10+ years,0
25000, ,879xx,NM,10+ years,0
3500,UT Debt,787xx,TX,4 years,0
20000, ,121xx,NY,2 years,0
1500,Car Repair For State Inspection,189xx,PA,1 year,0
7000,Used Car Loan,916xx,CA,4 years,0
23000, ,232xx,VA,2 years,0
16000, ,809xx,CO,3 years,0
7000,personal loan,922xx,CA,1 year,0
10000,Bridge Loan,923xx,CA,< 1 year,0
9200,Consolidating my debt,630xx,MO,5 years,0
7000,looking for some who can help,535xx,WI,1 year,0
2000,Motorcyle Loan,921xx,CA,2 years,0
17700, ,331xx,FL,3 years,0
10000, ,773xx,TX,2 years,0
20000,GREEN ENERGY INSTALLATION,303xx,GA,5 years,0
5000,Horwarth debt loan,454xx,OH,4 years,0
1000,Car Repair,032xx,NH,< 1 year,0
20000,Home and Business Loan,921xx,CA,10+ years,0
3000, ,145xx,NY,4 years,0
1000,Personal Loan,906xx,CA,10+ years,0
7500, ,301xx,GA,10+ years,0
7000,student loan,316xx,GA,1 year,0
6000,Catch Up,968xx,HI,2 years,0
20000,Debt Consolidation,799xx,TX,7 years,0
16000,motorcycle ,958xx,CA,< 1 year,0
2000, ,618xx,IL,< 1 year,0
22000, ,026xx,MA,< 1 year,0
13000, ,302xx,GA,1 year,0
1500,persona loan,338xx,FL,10+ years,0
