loan_amnt,purpose,zip_code,State,emp_length,label
10000,debt_consolidation,112xx,NY,< 1 year,1
7800,debt_consolidation,543xx,WI,9 years,1
9000,credit_card,958xx,CA,10+ years,1
8000,debt_consolidation,106xx,NY,9 years,1
28000,credit_card,337xx,FL,10+ years,1
6000,debt_consolidation,729xx,AR,4 years,1
21000,home_improvement,958xx,CA,< 1 year,1
25000,credit_card,537xx,WI,10+ years,1
3600,other,554xx,MN,3 years,1
8300,debt_consolidation,741xx,OK,unknown,1
25000,credit_card,018xx,MA,4 years,1
17000,debt_consolidation,435xx,OH,10+ years,1
12000,credit_card,980xx,WA,7 years,1
6850,debt_consolidation,891xx,NV,unknown,1
20000,credit_card,547xx,WI,< 1 year,1
8000,debt_consolidation,296xx,SC,1 year,1
28000,other,212xx,MD,7 years,1
12000,other,117xx,NY,4 years,1
4200,other,798xx,TX,1 year,1
10000,home_improvement,799xx,TX,< 1 year,1
15000,credit_card,222xx,VA,2 years,1
28000,debt_consolidation,926xx,CA,10+ years,1
20000,debt_consolidation,917xx,CA,10+ years,1
24000,debt_consolidation,670xx,KS,10+ years,1
6000,debt_consolidation,330xx,FL,3 years,1
10500,credit_card,672xx,KS,2 years,1
10000,debt_consolidation,080xx,NJ,10+ years,1
25000,debt_consolidation,379xx,TN,10+ years,1
11825,credit_card,780xx,TX,2 years,1
21000,credit_card,321xx,FL,unknown,1
35000,credit_card,463xx,IN,< 1 year,1
10000,car,608xx,IL,10+ years,1
8000,credit_card,138xx,NY,10+ years,1
20000,debt_consolidation,972xx,OR,8 years,1
11250,debt_consolidation,950xx,CA,< 1 year,1
34025,debt_consolidation,782xx,TX,10+ years,1
12775,credit_card,967xx,HI,10+ years,1
18000,credit_card,284xx,NC,5 years,1
25000,debt_consolidation,625xx,IL,5 years,1
25000,debt_consolidation,752xx,TX,10+ years,1
3600,other,145xx,NY,unknown,1
35000,credit_card,928xx,CA,10+ years,1
35000,debt_consolidation,443xx,OH,9 years,1
14975,debt_consolidation,986xx,WA,10+ years,1
5000,debt_consolidation,302xx,GA,10+ years,1
15500,debt_consolidation,787xx,TX,2 years,1
15000,credit_card,481xx,MI,< 1 year,1
18200,debt_consolidation,773xx,TX,10+ years,1
9500,debt_consolidation,282xx,NC,2 years,1
10000,home_improvement,307xx,GA,2 years,1
14950,credit_card,900xx,CA,5 years,1
5300,debt_consolidation,107xx,NY,8 years,1
12000,credit_card,741xx,OK,8 years,1
18000,debt_consolidation,660xx,KS,4 years,1
4500,major_purchase,900xx,CA,3 years,1
25000,debt_consolidation,217xx,MD,10+ years,1
24000,debt_consolidation,902xx,CA,10+ years,1
12000,debt_consolidation,432xx,OH,1 year,1
5000,other,112xx,NY,10+ years,1
16000,credit_card,967xx,HI,4 years,1
8000,medical,921xx,CA,10+ years,1
4500,credit_card,286xx,NC,unknown,1
4800,debt_consolidation,981xx,WA,2 years,1
12000,debt_consolidation,303xx,GA,3 years,1
28000,home_improvement,584xx,ND,3 years,1
35000,debt_consolidation,986xx,WA,10+ years,1
8400,credit_card,109xx,NY,4 years,1
9600,major_purchase,178xx,PA,8 years,1
9600,debt_consolidation,973xx,OR,1 year,1
25000,debt_consolidation,553xx,MN,2 years,1
7200,credit_card,103xx,NY,2 years,1
12000,medical,972xx,OR,10+ years,1
3600,other,032xx,NH,10+ years,1
20000,debt_consolidation,769xx,TX,5 years,1
16125,debt_consolidation,647xx,MO,3 years,1
19475,debt_consolidation,285xx,NC,1 year,1
14400,other,485xx,MI,2 years,1
20000,debt_consolidation,100xx,NY,< 1 year,1
20000,debt_consolidation,100xx,NY,< 1 year,1
7000,debt_consolidation,941xx,CA,3 years,1
20000,major_purchase,153xx,PA,5 years,1
20000,debt_consolidation,538xx,WI,< 1 year,1
6025,debt_consolidation,018xx,MA,8 years,1
5000,credit_card,601xx,IL,3 years,1
4000,debt_consolidation,800xx,CO,9 years,1
25050,credit_card,442xx,OH,5 years,1
35000,debt_consolidation,970xx,OR,5 years,1
10000,other,890xx,NV,10+ years,1
10000,credit_card,554xx,MN,2 years,1
5000,debt_consolidation,383xx,TN,8 years,1
35000,home_improvement,066xx,CT,8 years,1
8000,debt_consolidation,905xx,CA,1 year,1
10000,debt_consolidation,850xx,AZ,1 year,1
35000,debt_consolidation,949xx,CA,3 years,1
10000,credit_card,850xx,AZ,1 year,1
10000,debt_consolidation,130xx,NY,unknown,1
28000,major_purchase,230xx,VA,8 years,1
2000,other,785xx,TX,10+ years,1
30475,credit_card,324xx,FL,10+ years,1
32000,credit_card,010xx,MA,9 years,1
11700,debt_consolidation,439xx,OH,unknown,1
30000,home_improvement,331xx,FL,5 years,1
6500,credit_card,482xx,MI,2 years,1
28000,credit_card,076xx,NJ,2 years,1
9000,debt_consolidation,206xx,MD,2 years,1
7000,debt_consolidation,119xx,NY,8 years,1
16000,debt_consolidation,986xx,WA,10+ years,1
11625,debt_consolidation,166xx,PA,10+ years,1
15000,debt_consolidation,928xx,CA,10+ years,1
11250,debt_consolidation,551xx,MN,4 years,1
7200,credit_card,370xx,TN,< 1 year,1
10000,credit_card,902xx,CA,7 years,1
6000,credit_card,553xx,MN,10+ years,1
6250,debt_consolidation,240xx,VA,3 years,1
30000,debt_consolidation,351xx,AL,9 years,1
7100,debt_consolidation,961xx,CA,4 years,1
13000,credit_card,731xx,OK,< 1 year,1
10000,major_purchase,548xx,WI,10+ years,1
18000,credit_card,800xx,CO,< 1 year,1
20000,credit_card,712xx,LA,5 years,1
25000,debt_consolidation,024xx,MA,3 years,1
13500,debt_consolidation,331xx,FL,10+ years,1
27300,debt_consolidation,207xx,MD,< 1 year,1
10000,credit_card,146xx,NY,unknown,1
4400,debt_consolidation,260xx,WV,6 years,1
6000,debt_consolidation,125xx,NY,1 year,1
6400,debt_consolidation,435xx,OH,2 years,1
30000,debt_consolidation,784xx,TX,10+ years,1
15500,debt_consolidation,875xx,NM,1 year,1
24000,credit_card,857xx,AZ,10+ years,1
7200,home_improvement,857xx,AZ,9 years,1
17000,debt_consolidation,462xx,IN,9 years,1
11200,debt_consolidation,160xx,PA,10+ years,1
5000,debt_consolidation,334xx,FL,4 years,1
14400,debt_consolidation,961xx,CA,10+ years,1
5000,debt_consolidation,967xx,HI,unknown,1
15000,debt_consolidation,113xx,NY,6 years,1
5000,other,326xx,FL,< 1 year,1
6000,debt_consolidation,933xx,CA,5 years,1
28800,debt_consolidation,018xx,MA,10+ years,1
30000,other,334xx,FL,4 years,1
15950,credit_card,809xx,CO,unknown,1
7600,credit_card,981xx,WA,3 years,1
12000,credit_card,928xx,CA,8 years,1
20000,other,907xx,CA,3 years,1
14350,credit_card,641xx,MO,< 1 year,1
16000,debt_consolidation,221xx,VA,10+ years,1
1500,other,900xx,CA,7 years,1
15000,debt_consolidation,376xx,TN,10+ years,1
14400,debt_consolidation,531xx,WI,< 1 year,1
10000,other,782xx,TX,8 years,1
12000,credit_card,626xx,IL,10+ years,1
21000,credit_card,900xx,CA,10+ years,1
19000,credit_card,175xx,PA,10+ years,1
25000,debt_consolidation,908xx,CA,2 years,1
15000,credit_card,286xx,NC,unknown,1
6000,debt_consolidation,195xx,PA,10+ years,1
10000,debt_consolidation,956xx,CA,< 1 year,1
28000,credit_card,068xx,CT,5 years,1
11200,credit_card,972xx,OR,3 years,1
25150,credit_card,926xx,CA,10+ years,1
9000,debt_consolidation,992xx,WA,8 years,1
2500,car,137xx,NY,10+ years,1
12000,home_improvement,088xx,NJ,10+ years,1
16000,debt_consolidation,802xx,CO,2 years,1
12000,debt_consolidation,451xx,OH,10+ years,1
5000,other,150xx,PA,5 years,1
14450,debt_consolidation,774xx,TX,5 years,1
5000,home_improvement,956xx,CA,unknown,1
34000,debt_consolidation,220xx,VA,5 years,1
30000,credit_card,740xx,OK,10+ years,1
5000,debt_consolidation,487xx,MI,10+ years,1
35000,credit_card,770xx,TX,7 years,1
15400,debt_consolidation,590xx,MT,4 years,1
5200,home_improvement,752xx,TX,10+ years,1
6000,home_improvement,773xx,TX,< 1 year,1
32000,debt_consolidation,077xx,NJ,10+ years,1
14000,medical,471xx,IN,10+ years,1
6000,medical,341xx,FL,1 year,1
20000,debt_consolidation,305xx,GA,2 years,1
28000,car,337xx,FL,6 years,1
13500,other,109xx,NY,10+ years,1
14400,house,152xx,PA,2 years,1
2500,debt_consolidation,144xx,NY,10+ years,1
1950,other,217xx,MD,< 1 year,1
10000,debt_consolidation,554xx,MN,10+ years,1
35000,debt_consolidation,941xx,CA,8 years,1
35000,debt_consolidation,707xx,LA,10+ years,1
30000,credit_card,852xx,AZ,3 years,1
8000,other,731xx,OK,10+ years,1
10000,debt_consolidation,851xx,AZ,2 years,1
35000,credit_card,111xx,NY,2 years,1
16600,debt_consolidation,113xx,NY,5 years,1
15000,debt_consolidation,210xx,MD,2 years,1
8000,credit_card,331xx,FL,5 years,1
19000,credit_card,070xx,NJ,10+ years,1
12000,credit_card,454xx,OH,< 1 year,1
21350,credit_card,787xx,TX,10+ years,1
12400,debt_consolidation,283xx,NC,10+ years,1
18000,credit_card,584xx,ND,10+ years,1
25000,debt_consolidation,149xx,NY,2 years,1
14400,credit_card,190xx,PA,10+ years,1
21000,debt_consolidation,940xx,CA,4 years,1
14000,home_improvement,787xx,TX,10+ years,1
8000,major_purchase,741xx,OK,unknown,1
15000,credit_card,314xx,GA,5 years,1
7000,debt_consolidation,077xx,NJ,10+ years,1
10400,debt_consolidation,558xx,MN,4 years,1
13000,debt_consolidation,925xx,CA,2 years,1
5000,debt_consolidation,919xx,CA,9 years,1
24000,debt_consolidation,198xx,DE,7 years,1
35000,credit_card,600xx,IL,5 years,1
16000,other,212xx,MD,6 years,1
9500,medical,956xx,CA,10+ years,1
25000,debt_consolidation,223xx,VA,3 years,1
11200,other,773xx,TX,< 1 year,1
12000,major_purchase,554xx,MN,1 year,1
16100,credit_card,760xx,TX,2 years,1
13000,credit_card,774xx,TX,5 years,1
1600,other,900xx,CA,8 years,1
8825,debt_consolidation,907xx,CA,3 years,1
6000,debt_consolidation,338xx,FL,5 years,1
18000,credit_card,606xx,IL,10+ years,1
16000,debt_consolidation,604xx,IL,10+ years,1
24000,debt_consolidation,925xx,CA,10+ years,1
3000,debt_consolidation,606xx,IL,10+ years,1
5000,debt_consolidation,760xx,TX,< 1 year,1
35000,debt_consolidation,278xx,NC,2 years,1
4000,home_improvement,431xx,OH,unknown,1
8750,debt_consolidation,351xx,AL,8 years,1
9600,medical,328xx,FL,2 years,1
18000,house,441xx,OH,< 1 year,1
10700,credit_card,800xx,CO,10+ years,1
28500,home_improvement,121xx,NY,< 1 year,1
12000,debt_consolidation,063xx,CT,unknown,1
14400,debt_consolidation,308xx,GA,10+ years,1
30000,debt_consolidation,804xx,CO,8 years,1
15000,debt_consolidation,984xx,WA,8 years,1
15000,credit_card,481xx,MI,5 years,1
10000,debt_consolidation,926xx,CA,3 years,1
12000,credit_card,031xx,NH,6 years,1
28000,debt_consolidation,117xx,NY,7 years,1
10000,debt_consolidation,282xx,NC,1 year,1
8000,debt_consolidation,441xx,OH,10+ years,1
3950,debt_consolidation,787xx,TX,10+ years,1
24000,debt_consolidation,928xx,CA,< 1 year,1
18000,credit_card,711xx,LA,10+ years,1
25000,credit_card,457xx,OH,10+ years,1
12000,credit_card,750xx,TX,10+ years,1
9250,credit_card,481xx,MI,2 years,1
25000,debt_consolidation,336xx,FL,4 years,1
12000,home_improvement,441xx,OH,9 years,1
1725,credit_card,181xx,PA,3 years,1
5000,debt_consolidation,112xx,NY,4 years,1
15850,debt_consolidation,841xx,UT,10+ years,1
8000,credit_card,114xx,NY,10+ years,1
16000,debt_consolidation,080xx,NJ,10+ years,1
34000,debt_consolidation,951xx,CA,5 years,1
8950,medical,326xx,FL,10+ years,1
20000,home_improvement,797xx,TX,4 years,1
33000,debt_consolidation,294xx,SC,2 years,1
8000,credit_card,483xx,MI,< 1 year,1
12000,credit_card,217xx,MD,10+ years,1
2000,other,979xx,OR,10+ years,1
32000,debt_consolidation,070xx,NJ,10+ years,1
15000,debt_consolidation,481xx,MI,unknown,1
15000,debt_consolidation,641xx,MO,1 year,1
6350,debt_consolidation,485xx,MI,3 years,1
35000,other,100xx,NY,1 year,1
18000,debt_consolidation,917xx,CA,4 years,1
7800,home_improvement,327xx,FL,4 years,1
3250,credit_card,941xx,CA,10+ years,1
12500,home_improvement,316xx,GA,10+ years,1
22050,debt_consolidation,957xx,CA,10+ years,1
13000,debt_consolidation,760xx,TX,2 years,1
16000,debt_consolidation,077xx,NJ,10+ years,1
10000,credit_card,448xx,OH,10+ years,1
9000,debt_consolidation,928xx,CA,< 1 year,1
16000,debt_consolidation,112xx,NY,10+ years,1
10000,other,770xx,TX,7 years,1
23000,debt_consolidation,125xx,NY,10+ years,1
25000,debt_consolidation,750xx,TX,10+ years,1
10800,debt_consolidation,547xx,WI,10+ years,1
6175,debt_consolidation,941xx,CA,1 year,1
17500,debt_consolidation,190xx,PA,8 years,1
2525,debt_consolidation,336xx,FL,5 years,1
17500,debt_consolidation,977xx,OR,10+ years,1
3000,credit_card,331xx,FL,5 years,1
35000,credit_card,995xx,AK,10+ years,1
7000,credit_card,061xx,CT,4 years,1
12000,debt_consolidation,773xx,TX,unknown,1
20000,debt_consolidation,923xx,CA,1 year,1
20000,credit_card,017xx,MA,3 years,1
7000,debt_consolidation,112xx,NY,10+ years,1
12000,debt_consolidation,296xx,SC,10+ years,1
15000,debt_consolidation,068xx,CT,10+ years,1
16000,major_purchase,740xx,OK,3 years,1
3600,debt_consolidation,207xx,MD,10+ years,1
20000,debt_consolidation,104xx,NY,10+ years,1
4800,credit_card,853xx,AZ,10+ years,1
24000,other,945xx,CA,2 years,1
4325,other,967xx,HI,9 years,1
7000,credit_card,616xx,IL,10+ years,1
35000,debt_consolidation,064xx,CT,10+ years,1
28000,credit_card,481xx,MI,3 years,1
4675,debt_consolidation,109xx,NY,unknown,1
30000,home_improvement,300xx,GA,10+ years,1
32350,debt_consolidation,201xx,VA,9 years,1
8000,other,183xx,PA,2 years,1
30000,home_improvement,804xx,CO,9 years,1
8000,debt_consolidation,604xx,IL,7 years,1
12800,other,956xx,CA,10+ years,1
18400,credit_card,201xx,WA,3 years,1
17000,debt_consolidation,480xx,MI,10+ years,1
15000,debt_consolidation,952xx,CA,7 years,1
24000,debt_consolidation,704xx,LA,7 years,1
11200,debt_consolidation,218xx,MD,10+ years,1
5000,moving,770xx,TX,2 years,1
25200,credit_card,801xx,CO,2 years,1
10000,debt_consolidation,381xx,TN,10+ years,1
20000,debt_consolidation,905xx,CA,10+ years,1
3000,home_improvement,973xx,OR,8 years,1
7500,other,156xx,PA,5 years,1
18000,debt_consolidation,234xx,VA,10+ years,1
30000,credit_card,461xx,IN,10+ years,1
13600,debt_consolidation,104xx,NY,6 years,1
12000,debt_consolidation,846xx,UT,9 years,1
5000,debt_consolidation,156xx,PA,6 years,1
35000,debt_consolidation,328xx,FL,1 year,1
10500,debt_consolidation,752xx,TX,< 1 year,1
25000,small_business,270xx,NC,1 year,1
4000,credit_card,334xx,FL,2 years,1
12000,home_improvement,338xx,FL,6 years,1
12000,debt_consolidation,308xx,GA,10+ years,1
1450,debt_consolidation,601xx,IL,10+ years,1
19200,credit_card,920xx,CA,3 years,1
8000,credit_card,906xx,CA,3 years,1
17000,credit_card,850xx,AZ,< 1 year,1
14400,home_improvement,322xx,FL,4 years,1
28000,home_improvement,560xx,MN,10+ years,1
10000,debt_consolidation,653xx,MO,4 years,1
23000,credit_card,641xx,MO,7 years,1
35000,debt_consolidation,107xx,NY,2 years,1
18000,debt_consolidation,286xx,NC,7 years,1
11000,credit_card,928xx,CA,1 year,1
5000,debt_consolidation,301xx,GA,1 year,1
10000,debt_consolidation,802xx,CO,10+ years,1
13300,home_improvement,786xx,TX,10+ years,1
14400,credit_card,068xx,CT,2 years,1
25000,debt_consolidation,130xx,NY,< 1 year,1
10000,home_improvement,751xx,TX,3 years,1
21000,debt_consolidation,921xx,CA,2 years,1
35000,home_improvement,338xx,FL,10+ years,1
15000,credit_card,891xx,NV,7 years,1
3000,home_improvement,840xx,UT,9 years,1
12675,credit_card,364xx,AL,9 years,1
10500,home_improvement,430xx,OH,6 years,1
7000,debt_consolidation,362xx,AL,2 years,1
24000,debt_consolidation,762xx,TX,1 year,1
14000,credit_card,600xx,IL,2 years,1
30000,home_improvement,180xx,PA,10+ years,1
24000,credit_card,600xx,IL,9 years,1
24000,home_improvement,482xx,MI,10+ years,1
15000,debt_consolidation,928xx,CA,< 1 year,1
24000,debt_consolidation,121xx,NY,5 years,1
25000,credit_card,530xx,WI,10+ years,1
15000,debt_consolidation,342xx,FL,8 years,1
21000,debt_consolidation,378xx,TN,10+ years,1
15000,debt_consolidation,194xx,PA,10+ years,1
14200,credit_card,080xx,NJ,1 year,1
24000,credit_card,435xx,OH,10+ years,1
17600,debt_consolidation,225xx,VA,10+ years,1
12000,debt_consolidation,795xx,TX,10+ years,1
7000,credit_card,775xx,TX,5 years,1
14000,credit_card,380xx,TN,1 year,1
2050,debt_consolidation,191xx,PA,10+ years,1
30000,credit_card,271xx,NC,4 years,1
8000,debt_consolidation,015xx,MA,unknown,1
7500,debt_consolidation,347xx,FL,unknown,1
35000,credit_card,211xx,MD,10+ years,1
30000,debt_consolidation,704xx,LA,10+ years,1
5000,debt_consolidation,145xx,NY,10+ years,1
18775,debt_consolidation,024xx,MA,2 years,1
18900,credit_card,604xx,IL,2 years,1
14250,debt_consolidation,078xx,NJ,10+ years,1
15000,credit_card,112xx,NY,< 1 year,1
20000,debt_consolidation,283xx,NC,10+ years,1
24000,debt_consolidation,117xx,NY,3 years,1
17000,other,750xx,TX,1 year,1
30000,debt_consolidation,950xx,CA,10+ years,1
2725,home_improvement,630xx,MO,unknown,1
24000,credit_card,920xx,CA,10+ years,1
20800,debt_consolidation,875xx,NM,< 1 year,1
3500,small_business,603xx,IL,1 year,1
25000,debt_consolidation,310xx,GA,10+ years,1
10000,other,490xx,MI,10+ years,1
6250,debt_consolidation,652xx,MO,10+ years,1
15000,debt_consolidation,104xx,NY,3 years,1
24000,other,980xx,WA,5 years,1
26525,debt_consolidation,581xx,ND,1 year,1
25000,debt_consolidation,446xx,OH,4 years,1
13000,debt_consolidation,275xx,NC,< 1 year,1
3000,other,330xx,FL,unknown,1
15000,debt_consolidation,604xx,IL,unknown,1
16000,debt_consolidation,112xx,NY,8 years,1
13000,debt_consolidation,480xx,MI,10+ years,1
20000,credit_card,201xx,VA,1 year,1
20000,debt_consolidation,631xx,MO,8 years,1
8000,debt_consolidation,328xx,FL,7 years,1
12000,credit_card,272xx,NC,10+ years,1
18000,credit_card,727xx,AR,5 years,1
8500,debt_consolidation,397xx,MS,10+ years,1
24000,debt_consolidation,107xx,NY,2 years,1
3600,other,322xx,FL,10+ years,1
25000,debt_consolidation,130xx,NY,10+ years,1
35000,debt_consolidation,762xx,TX,6 years,1
10000,other,104xx,NY,10+ years,1
10000,debt_consolidation,117xx,NY,4 years,1
8000,debt_consolidation,113xx,NY,4 years,1
12000,other,424xx,KY,10+ years,1
6800,credit_card,891xx,NV,6 years,1
11000,credit_card,700xx,LA,8 years,1
9000,debt_consolidation,916xx,CA,10+ years,1
10500,debt_consolidation,027xx,MA,8 years,1
24000,debt_consolidation,074xx,NJ,9 years,1
28600,debt_consolidation,770xx,TX,1 year,1
18000,home_improvement,571xx,SD,< 1 year,1
13000,debt_consolidation,933xx,CA,8 years,1
14000,debt_consolidation,078xx,NJ,10+ years,1
24750,other,060xx,CT,10+ years,1
8925,debt_consolidation,851xx,AZ,10+ years,1
9600,credit_card,945xx,CA,1 year,1
4800,debt_consolidation,089xx,NJ,1 year,1
9600,debt_consolidation,606xx,IL,< 1 year,1
4400,credit_card,034xx,NH,10+ years,1
15000,debt_consolidation,445xx,OH,10+ years,1
35000,debt_consolidation,990xx,WA,1 year,1
17000,credit_card,852xx,AZ,10+ years,1
32000,debt_consolidation,604xx,IL,< 1 year,1
12000,debt_consolidation,253xx,WV,6 years,1
25000,debt_consolidation,951xx,CA,9 years,1
7500,credit_card,018xx,MA,unknown,1
12600,debt_consolidation,840xx,UT,10+ years,1
20000,car,926xx,CA,10+ years,1
35000,credit_card,857xx,AZ,9 years,1
9000,debt_consolidation,209xx,MD,3 years,1
7225,debt_consolidation,749xx,OK,1 year,1
14000,debt_consolidation,140xx,NY,10+ years,1
6000,debt_consolidation,606xx,IL,10+ years,1
24000,debt_consolidation,040xx,ME,1 year,1
16000,debt_consolidation,563xx,MN,6 years,1
32000,credit_card,553xx,MN,9 years,1
9600,vacation,334xx,FL,10+ years,1
25975,credit_card,935xx,CA,8 years,1
28000,debt_consolidation,206xx,MD,10+ years,1
16000,debt_consolidation,660xx,KS,1 year,1
9575,credit_card,551xx,MN,unknown,1
2225,debt_consolidation,550xx,MN,1 year,1
8000,debt_consolidation,299xx,SC,6 years,1
20325,debt_consolidation,200xx,DC,9 years,1
14575,debt_consolidation,850xx,AZ,10+ years,1
20000,credit_card,801xx,CO,1 year,1
15000,credit_card,870xx,NM,unknown,1
18000,debt_consolidation,786xx,TX,10+ years,1
7500,major_purchase,951xx,CA,10+ years,1
7200,debt_consolidation,112xx,NY,< 1 year,1
24000,debt_consolidation,027xx,MA,1 year,1
28000,home_improvement,331xx,FL,5 years,1
25000,debt_consolidation,704xx,LA,6 years,1
21000,credit_card,465xx,IN,< 1 year,1
8000,credit_card,183xx,PA,unknown,1
24000,debt_consolidation,040xx,ME,8 years,1
35000,debt_consolidation,318xx,GA,2 years,1
15000,debt_consolidation,331xx,FL,10+ years,1
10000,debt_consolidation,604xx,IL,2 years,1
32000,debt_consolidation,105xx,NY,< 1 year,1
6000,debt_consolidation,440xx,OH,10+ years,1
9600,credit_card,394xx,MS,unknown,1
6000,home_improvement,200xx,DC,unknown,1
11000,debt_consolidation,973xx,OR,10+ years,1
22650,debt_consolidation,920xx,CA,10+ years,1
6000,credit_card,465xx,IN,unknown,1
9000,debt_consolidation,190xx,PA,10+ years,1
20000,debt_consolidation,983xx,WA,10+ years,1
30000,credit_card,078xx,NJ,5 years,1
35000,credit_card,787xx,TX,1 year,1
9000,debt_consolidation,240xx,VA,8 years,1
12000,debt_consolidation,945xx,CA,< 1 year,1
10000,credit_card,958xx,CA,10+ years,1
17275,debt_consolidation,283xx,NC,6 years,1
